	C	FDR_C	I	FDR_I	G	FDR_G	FDR
Snx19	0.30819935891368966	0.3582072729207977	0.26911477031582365	0.47894217840987213	0.31817310805665744	0.390552209175396	0.4839446220229658
Snx2	0.017249100355367773	0.03593195883976378	0.8155705552953765	0.9144954653094627	0.04680132756648214	0.10202585290855584	0.10943891827015327
Snx21	0.24147865729999635	0.30009793326917106	0.45065461808822116	0.6614965110914696	0.3920051117572654	0.43877727362581276	0.139341313186626
Snx22	0.002066429552197906	0.005711972688853959	0.17634305816730156	0.3577609993750286	0.15123625757886028	0.24430664161148233	0.09396276951443384
Snx24	0.0065268342142392995	0.015621995228463824	0.513042502505385	0.711345090190784	0.3317850748544764	0.39981130296955225	0.4199805484161588
Snx25	0.11163649923630609	0.1659223503741185	0.01076468074805078	0.037155021715445435	0.0007728965440033653	0.0028666212091934054	0.001136737569874448
Snx27	0.4640889501015165	0.4750982852700628	0.7240688217967957	0.8642083294502803	0.3200297418193929	0.3918559865210113	0.40974508341737514
Snx29	5.30823044630754e-08	2.910763858050788e-07	0.008697267864711613	0.030956966148314235	0.001006360241260329	0.003659118368871972	0.012460362734508408
Snx3	0.00021152870510791146	0.0007280540152274058	0.0033252560055431132	0.013165326706390694	0.0004663146163328413	0.0018067873208513724	0.0002647013589781623
Snx30	0.000323790740264748	0.0010726252413300425	0.021979261304884423	0.06874394558779523	0.09760558986502421	0.18111799760059635	0.37751807921423464
Snx32	0.07442371172992122	0.12020404668559388	0.07987062912587047	0.1981899961520397	0.008602550979603274	0.0247930579556272	0.02697512167653423
Snx4	0.0862606292163301	0.13494059797107577	0.5105319034319349	0.7093202820078608	0.31372150997519266	0.3874472420633363	0.6255251560139377
Snx5	0.0032218892876231015	0.008461885052109024	0.02883460135389575	0.0868316713788643	0.04763624757933338	0.10343177266339193	0.11519414741271523
Snx6	0.19505173946357152	0.2557281234952552	0.7833277368538198	0.899738469065158	0.3999509928925159	0.443891695475565	0.5666392052540351
Snx7	0.015997361729586275	0.033652253062825696	0.04697020616061015	0.13020910577132339	0.0063382947695235226	0.01907523048113053	0.01808967914015435
Soat1	8.628315885967206e-07	4.169076300127842e-06	0.1370242278440992	0.29791444611589263	0.0696651960531458	0.13957253243197212	0.24990507449682486
Sobp	0.0001406201164529553	0.0004983495555596777	0.0009841546071815252	0.004299478821119825	0.00032014596979401677	0.001272145319550515	0.02214981741770398
Socs2	1.575849251338805e-07	8.266459750465176e-07	9.446745407536194e-12	8.651276471817493e-11	0.0	0.0	1.1436901253999012e-21
Socs5	0.42611794125618513	0.44906290768987617	0.0786622574021838	0.19583624499085342	0.0800350428539075	0.1551767678918559	0.23773546269526885
Socs6	0.004108548118705335	0.010481557671229777	0.14865478077027047	0.316323169765012	0.04203499980193359	0.09385741359595734	0.15304253157092718
Socs7	0.03163340706953074	0.059725579166537895	0.023676766177606296	0.07300460408255635	0.0011517350833721851	0.004135526596542339	0.0002658229451857911
Sod1	6.943054825953518e-08	3.7692517584220787e-07	4.3659246602353933e-07	2.8521130497097746e-06	5.393141488951869e-09	3.433878716714709e-08	0.0009678142904837759
Sod2	0.0037941426560051746	0.009750538653604696	0.03778718364857248	0.10925836900925398	0.00449688747130772	0.014173367748904583	0.2620456873975038
Soga3	0.04446802508088216	0.07881030525729144	0.06798020505347963	0.1748295056736174	0.05148393134470386	0.11039191318309696	0.026973946854341662
Son	0.1949075108568098	0.25567326462150564	0.8398394580936426	0.9266594793664042	0.053167783746464914	0.11301325660121685	0.08144570549235756
Sorbs1	3.31547368877005e-08	1.8490794921034558e-07	5.540814775000894e-06	3.30057410214187e-05	2.2359864267906815e-06	1.155004269695408e-05	0.002491749269614075
Sorbs2	1.815982255305569e-34	3.2651027742640866e-33	1.6563584574292501e-44	4.215754941389408e-43	0.0	0.0	3.907104776646624e-69
Sorcs1	2.3995195713028672e-29	3.696995641383144e-28	7.017100284417347e-38	1.5556689069458276e-36	0.0	0.0	3.6672061261911395e-28
Sorcs2	0.00026112646315878865	0.0008811219739989566	0.044745159219383705	0.1251663760179106	0.011612599576833249	0.03199096521039894	0.3420395296927338
Sorcs3	0.0007301901720083835	0.0022269323048584345	3.501222359560507e-11	3.1048396290799466e-10	0.0	0.0	4.508394299635253e-20
Sord	0.26021942014495536	0.31652061792458014	0.8767320983543547	0.9438692410211297	0.482136906046693	0.4900494554381778	0.2110343388747163
Sorl1	7.630681757089252e-20	8.477670128992923e-19	8.032624346064033e-24	1.2434705524025507e-22	0.0	0.0	1.6750918214569948e-27
Sort1	1.12123096933415e-10	7.629821019795372e-10	1.3754480956751678e-18	1.743598433314485e-17	0.0	0.0	5.636990592278639e-18
Sos1	0.34583935154755796	0.3880544836613444	0.6417149990926732	0.8105825770119522	0.33935043703335677	0.40504999410023296	0.7584782316818975
Sos2	0.004795572326870767	0.011960247704506656	0.8330312532567767	0.9240311676468005	0.2712266959274394	0.3558983826042022	0.7624459944350163
Sowaha	1.558240822469418e-07	8.182851993235707e-07	3.2763801622117735e-12	3.0959738871275956e-11	0.0	0.0	7.427774221212049e-21
Sox10	3.0795417220708057e-35	5.61944680345844e-34	7.859038759838006e-06	4.597654973591201e-05	2.3731292966289175e-06	1.2219807660360884e-05	3.644676204046826e-11
Sox11	2.0175734101066018e-18	2.1054528057118842e-17	2.939065047374999e-20	4.0563237182010725e-19	0.0	0.0	5.1641536646091335e-11
Sox2	1.6052602473062364e-13	1.3053896401123494e-12	0.05563386512817403	0.149031231380803	0.19376950326785813	0.28832182163075853	0.482918550796722
Sox5	0.00022391152155090428	0.0007652978722278727	9.307582808797241e-07	5.961111368849946e-06	2.182576341880349e-11	1.615337279009482e-10	5.235623344670784e-18
Sox6	1.859121305547638e-10	1.2469219488748326e-09	0.01040547901610415	0.036067664973047246	0.0002518827879599561	0.0010228758554577746	4.2272710126685493e-05
Sox8	2.5709489655539663e-14	2.2002383330535646e-13	0.350054815184328	0.5709583103884907	0.2514244874078124	0.33949408186704616	0.04181088106311285
Sox9	2.859212167734016e-28	4.284009179147648e-27	1.5418423801025397e-06	9.709841569810274e-06	0.00019695095095673132	0.0008150010001794805	0.00047100733857537223
Sp2	0.19110728416095218	0.2515663994483034	0.6027952263305916	0.7820456007961692	0.13162936848936724	0.22265426926071286	0.6908199623868323
Sp3	0.06356288272532806	0.10585531744144965	0.8790710760001165	0.9452449768161023	0.4847334275080052	0.4916726585860257	0.6669979854438776
Sp3os	0.21301903854378362	0.2736103760244509	0.819651979965999	0.9159276715345906	0.4957053769079297	0.49753323653803166	0.47088770536016505
Sp4	0.4787800935981174	0.4856191012491411	0.4927590313996816	0.6962758403848248	0.08399356289028448	0.16128805070779886	0.6056336255863248
Spaca6	0.15939117723553176	0.21890317389361957	0.82150485287994	0.9169525063641112	0.44512200793972345	0.47086340429131873	0.5664473497830692
Spag16	0.44246422411476344	0.46016842836983307	0.8357549805834616	0.9250352576747757	0.2199208657838465	0.3128181976797666	0.6829951259022509
Spag7	0.009763946054663556	0.022191406662493238	0.10854469397670352	0.2507441270991958	0.015183293357463379	0.04008111304142878	0.13581400905845756
Spag9	0.005382540895613671	0.013208995300806	0.0311934134604991	0.09287883880262252	0.11975759138278896	0.20910631467568586	0.23952200067661908
Sparc	0.0	0.0	5.915088106224868e-271	8.400282369985142e-269	0.0	0.0	2.7318560840115925e-154
Sparcl1	4.836731529758021e-155	3.434429873920206e-153	1.6426812796476878e-133	1.1256387314173211e-131	0.0	0.0	1.1742390337689788e-61
Spast	0.0026581653600982248	0.007153903423126203	0.3102549121796242	0.5276400192920752	0.49431054898079174	0.49690657522754256	0.5136154810065353
Spata2	0.2970505935406882	0.3489329616525058	0.9102469354156634	0.9612576484683786	0.34391150996920705	0.40784084305800067	0.7704788341648154
Spata24	0.04448023197248282	0.07881768410458574	0.736149559610621	0.8708836815917512	0.3870462276682023	0.4350884461306314	0.8719881202015164
Spata2l	3.330521618650936e-06	1.5095181008862406e-05	0.788328408669549	0.9024890576192127	0.0785232462844162	0.15291122622038839	0.6866769412139647
Spata5	2.7147129507102873e-05	0.00010756761910234576	0.9540013228839918	0.9792854559962535	0.418073985524254	0.4553685653503981	0.5188560214482081
Spata7	0.4688787525635835	0.47854836958343455	0.32801676256668977	0.5465458691363702	0.16895653616614292	0.26358656739429104	0.5368185670753897
Spats1	0.12202356555562571	0.177985846811488	0.031871276015208304	0.09463837384031096	0.005000056490819138	0.015564025906460206	0.9932501353024522
Spats2	0.25304853557477447	0.3104682109773188	0.6836996309550554	0.838607914521694	0.36797645772423904	0.422472326800213	0.1767052015094974
Spats2l	0.02820683858839682	0.05438780230769391	2.1586788582652996e-06	1.3379439678773985e-05	2.8530959483852314e-08	1.7343354341331812e-07	0.0034689415892340332
Spcs1	0.013082316193390769	0.02843096657566722	0.0407691289178933	0.11620031828575814	0.00014215896148250806	0.0006012152194937835	0.14845822671051767
Spcs2	0.15743432299945243	0.21682346185124868	0.8406432130089476	0.9274333308122807	0.28399502566719004	0.3652536102523684	0.35686275232677495
Spcs3	0.02369502716424625	0.04698824060476785	0.002855543469749841	0.011477223322427683	0.0006435415987166015	0.002425409279163069	0.00023041587191742708
Spdya	1.0174820147570278e-05	4.301253780243362e-05	0.1889720613605218	0.37446657821471246	0.16766109533627627	0.2621945536546714	0.8239373078657718
Specc1	0.0002719514824983286	0.0009132462566830439	0.007636726530293155	0.027603202976887724	0.0005805079967594606	0.0022030975446343743	0.00033907788200575675
Specc1l	1.2707354942309474e-05	5.2964428362267346e-05	0.5291199964218067	0.7247479514869003	0.15308287487259786	0.24619848988761112	0.22810509346811544
Speg	0.002382648728405767	0.006496264576974989	0.1413170752676548	0.30467568996949373	0.05950671201156399	0.12335652020336693	0.12065088671255371
Spen	0.02030036184538608	0.04133899537051916	0.8910166841847669	0.9510608825512942	0.24999414362678807	0.3384955939476159	0.0032948504963648427
Spg20	4.692544235137104e-13	3.7262756045468786e-12	0.24000735715026023	0.44257284394343244	0.14558024730664032	0.2383453265020799	0.18606052489941274
Spg21	0.39321266662143395	0.4246272588577133	0.43113642707870214	0.64504031896221	0.3439086254306415	0.40784084305800067	0.591155473262423
Spg7	0.38902611437800116	0.42173546794889183	0.3836553344143103	0.6038757636863281	0.4645717320902385	0.48130802499534003	0.31126962631984945
Sphk2	0.0036749821418055845	0.009489104086311704	0.5046096174977203	0.7053294832646831	0.1336323502040886	0.22503237663685582	0.23090275062481658
Sphkap	1.4830029084623835e-12	1.1370849374039826e-11	7.569220434632475e-17	8.957825004705751e-16	0.0	0.0	8.208020938863013e-17
Spidr	7.734107569714761e-05	0.00028577119183874415	0.04369454921844921	0.12271793860463852	0.06385848495296809	0.13063659583593618	0.17178022429716594
Spin1	0.20760923758906902	0.2685982201129241	0.24951289610051053	0.45454115428312003	0.11003759644672217	0.1974307024856044	0.4973319934553819
Spindoc	0.3637789420122798	0.40224214091382643	0.584620555275641	0.7667620115679853	0.11167847174672385	0.19922432850353536	0.6913344289475878
Spink8	2.926765177599413e-300	4.097053139328093e-298	0.0	0.0	0.0	0.0	0.0
Spint2	0.00028312371499639085	0.0009474738013783645	0.0001093238786432838	0.0005539114202820775	1.8685796410178312e-06	9.749846593361943e-06	1.065050795709227e-06
Spire1	0.0005787351517751086	0.001803187838551443	0.05289666835326059	0.1433304888279844	0.09785008358408054	0.18152839247262498	0.12452907089785209
Spns1	0.27398062798913636	0.3290924459016361	0.551094544044116	0.740663206293827	0.2316493294994999	0.32333611563242115	0.8428684436078238
Spns2	0.0413903491879062	0.07436154352623267	0.12421668935173497	0.2777091806884898	0.13226786747688213	0.22346428162171864	0.3446164546725842
Spock1	3.378230630960576e-34	5.996971368257733e-33	3.171096944195593e-36	6.784624226238562e-35	0.0	0.0	1.1183184248143476e-62
Spock2	4.069552333124828e-10	2.6709674020288142e-09	3.437867931339857e-08	2.4661543088725665e-07	2.3952617667077902e-11	1.7674073834314484e-10	2.5411669555193605e-05
Spock3	2.1906592063534427e-49	5.561209731362016e-48	9.541407439638002e-43	2.3432644486469367e-41	0.0	0.0	5.420139946141069e-72
Spon1	1.9620028836570447e-21	2.31913947611042e-20	3.5454282801641023e-19	4.6758616039472464e-18	0.0	0.0	4.438954538784987e-27
Spop	0.2350558220219765	0.2940148072495976	0.4051505554450301	0.6210027049594634	0.1904832609472532	0.2848383143632129	0.4610834019614272
Spopl	0.170178034860697	0.2303597960491739	0.5485685033972272	0.7388165765894256	0.3281533585224362	0.3976718723919555	0.8140503816138215
Spout1	0.16785651692657005	0.22768909321199612	0.7871256133979808	0.9018994253609465	0.3528508409346842	0.41329014945242293	0.9073177487100825
Sppl2a	0.46490381937972153	0.4756308755587692	0.6919705298118641	0.8435704430985889	0.07656041870637831	0.14974362133808405	0.4340047232711114
Sppl2b	2.946551197436093e-07	1.5014693283242993e-06	0.7881636194438134	0.9024890576192127	0.3131081634234526	0.3869037696578073	0.623535755307203
Sppl3	0.012355983177412254	0.02711067603122765	0.24627060977348048	0.45064532309436695	0.11727467749412102	0.2063150026507885	0.6423446642105252
Spr	0.008685847600697655	0.020078466770284575	0.16195534061791195	0.33551805131393636	0.10913970739355927	0.19626720366112815	0.2708944558128865
Spred1	1.72473212679973e-10	1.1623555784395156e-09	0.00048119236716231056	0.002207492512089645	8.221731506874441e-05	0.000360468666827126	6.698714021775052e-06
Spred2	0.13531634063820125	0.19281563856376893	0.6252260897703275	0.7979409291038602	0.45320218891442354	0.4760347571199954	0.36841305806277186
Spred3	0.2957467438207538	0.3478538047954628	0.30893216817500313	0.5264012218087532	0.13377642245079335	0.2251975886609387	0.4080473708695105
Sprn	0.17156270554009168	0.23193794480569435	0.07606067288405774	0.19096042367176064	0.00018319656734488987	0.0007619453155401426	0.0038461218920934834
Spry2	0.23515133925425213	0.29406694819778145	0.36899460502241577	0.5889848728807057	0.3068676699239343	0.38286176439834896	0.402878441139039
Spryd3	0.3372124448521532	0.3812998785029135	0.4667059526175801	0.6746203908688106	0.02379072197664689	0.05855947868604945	0.23952200067661908
Spryd7	0.014961825365536788	0.03182351351354352	0.22301034206629888	0.419519743119152	0.4229723114187879	0.4588912399903346	0.9716340903822659
Spsb1	4.541665374201789e-07	2.2533558988254846e-06	0.20632126546037965	0.3973252160959615	0.02621247254461445	0.06354676359838621	0.0002771460686322404
Spsb3	0.04136733492981753	0.07435507753324709	0.7407060044435322	0.8733868909849667	0.29883214987767825	0.37701251920321477	0.4729187759924125
Sptan1	1.119667254317924e-06	5.344188711671378e-06	3.0294963255829176e-06	1.8507502801986913e-05	3.352873534367973e-14	2.8569398055018924e-13	1.2969677204788968e-05
Sptb	2.031042131406967e-05	8.227441854343477e-05	1.2519570834471358e-05	7.153310472710486e-05	1.992238202630503e-06	1.034549133416868e-05	1.1921786927696815e-05
Sptbn1	5.470742545957435e-06	2.3974868608156038e-05	4.0265665754232156e-07	2.642754579542672e-06	8.398223768635305e-07	4.521659049937218e-06	9.322335871039609e-06
Sptbn2	2.77796821699509e-07	1.4207364592032822e-06	1.8706946602309197e-06	1.1660901383971234e-05	6.454956935630918e-07	3.5159601452055233e-06	2.3962748938019803e-09
Sptbn4	0.034269920781001176	0.0637957112465992	0.00923490413409965	0.03257481123471651	6.510993366759532e-05	0.0002892167905751435	0.03760854815998897
Sptlc1	1.4828483296205811e-06	7.0161423379778235e-06	0.0984998117350641	0.23235427423974314	0.20510787952350085	0.2989961486835443	0.4006449437433692
Sptlc2	0.306548658028395	0.35692375237883106	0.08953488265298667	0.21630974238575354	0.11497509969986375	0.2033648017976471	0.09544957194459296
Sptssa	0.0015188052082643492	0.004316349256317389	0.33120381662688947	0.5494506890924166	0.13933664138716595	0.2315401728352132	0.22142446308099556
Spty2d1	0.0003245157448946695	0.0010743006027779955	0.7240564977163734	0.8642083294502803	0.42741985361684187	0.4613667267670669	0.6837253740202212
Sqle	0.003678846180790389	0.009494077884004484	0.08723977480061551	0.21196691129958628	0.0565745461452305	0.11870640105147222	0.033522837330220996
Sqstm1	0.0037762484492332733	0.009712193846203896	0.005797059706148859	0.021606740377458116	5.999046195248603e-06	2.9915854283583236e-05	0.04892119800944551
Sra1	0.24564430810523247	0.30403796578542036	0.22170402295367253	0.41762355265725437	0.037769468227792924	0.08629121454048562	0.6439850244535194
Srbd1	3.5002096928016504e-05	0.0001364302099433706	0.5587705708961812	0.7461696408028999	0.27503849720508966	0.3585819896371306	0.39963720167041433
Src	0.4023658379854768	0.4311408251962479	0.868821607116885	0.9406724595293029	0.42056503918542776	0.4572921459141152	0.2903071363228294
Srcap	0.014490592896953439	0.03097585510411142	0.1672571066352706	0.3438971689757256	0.10501879277084236	0.19112369198217063	0.3069032589412077
Srcin1	9.110207239581506e-06	3.8746059349244436e-05	1.976124281626714e-05	0.00011002296497534187	9.745678319239559e-06	4.765364363783854e-05	0.007911766816224103
Srd5a3	0.18160620117768062	0.24234770057743324	0.16153111390445707	0.3349933090264074	0.16652266159453366	0.26120626876338005	0.27178347409368825
Srebf1	1.6441112119412248e-15	1.507076311114318e-14	0.7287193200940518	0.8671843611523115	0.3482608947567991	0.41061454475433457	0.1621694204195291
Srebf2	0.4342357010301248	0.45474785020777947	0.6478431971148293	0.8149713459433844	0.2457879970807707	0.334647482679094	0.11540367104351772
Srek1	0.003985184575542634	0.010201364591364228	0.32191254971052663	0.5401405949680567	0.05021141215480218	0.10809376968223379	0.007595160087174752
Srek1ip1	0.06791951590530487	0.11161807560214926	0.09613755630389158	0.22830984864010234	0.13803106759393124	0.23030150305749927	0.10573172700556219
Srf	0.06743902276103511	0.11099008801400455	0.03016158449587886	0.09021775533428479	0.006720495248489389	0.020059132787069	0.2540381191026337
Srgap1	4.366518194036039e-34	7.681779494319417e-33	2.075721359134831e-19	2.771116294027549e-18	4.249933738265099e-13	3.4247615708272783e-12	8.990171922136426e-08
Srgap2	4.595898484684169e-06	2.045195697158046e-05	0.5234008356262589	0.7203613387446832	0.23256109829591054	0.3239787037534301	0.05161033207769655
Srgap3	0.021209036912644127	0.042833337326257166	0.010320532697474695	0.03578588106955221	0.0028766500727752664	0.009555353919703333	0.06649801906150958
Sri	0.3151145841939261	0.36357293774022986	0.13859461295398082	0.3007282135376568	0.009957927119947918	0.028177224328146015	0.11764496247766382
Srm	0.062463972799622056	0.10434443734461243	0.37657337766801446	0.5972875571008213	0.2848495951316685	0.36601641524983214	0.4449404788521277
Srp14	5.064027649211662e-11	3.526902621698024e-10	1.5387754529054681e-13	1.5641556704378301e-12	0.0	0.0	9.167391856503568e-11
Srp19	0.1291012318920663	0.18582746730456312	0.008237039463227397	0.029511791480864816	0.010611576813229218	0.029709383197952317	0.342310000824016
Srp68	0.3262212039215813	0.3726992628223826	0.7958153314944579	0.9076110839518381	0.3637837419725387	0.4195759048480352	0.9363193096053286
Srp72	0.0395121373411293	0.07160707116806474	0.8612462621839809	0.9380183852658124	0.36147463804144797	0.418241820541758	0.5360804136262629
Srp9	0.11800846682306543	0.17326415439005366	0.1259790148278426	0.28062477069743796	0.009682217008510019	0.027500302743881065	0.15407681923821398
Srpk1	0.3416086475698184	0.3848940022463666	0.8564164595103436	0.9347247483790871	0.25739259302317696	0.34460855568166565	0.48641546768188093
Srpk2	5.606816351534257e-05	0.00021229209207374104	1.7442698875314347e-05	9.772498929628662e-05	0.0004246045139207899	0.0016556703668562753	0.20270427416238565
Srpr	0.04031135007685931	0.07286679937338948	0.008394489898882335	0.029999127103992704	0.013018116902266286	0.03518050952159607	0.9273346823381274
Srprb	0.32829934530744953	0.37437510586148004	0.10799812486242856	0.24994653413484588	0.017015313899648388	0.044238010321744375	0.8092103782305466
Srr	0.026063643908427137	0.050906447410539665	0.3057442636712281	0.5230620799738152	0.03715426274759759	0.08526337720461563	0.010662459839168385
Srrm1	0.010827923781350992	0.02423545571801242	0.009536754301698492	0.03350686819732647	0.0003320176114076645	0.0013150527785706161	0.007441739978899339
Srrm2	0.02117844144451329	0.04278444950220813	0.17046952052786335	0.3492433267097079	0.04737388127942821	0.1029533516649184	0.07116993428810262
Srrm3	0.0017413607351325707	0.004904740972567996	0.04921542327710655	0.13486071943298855	0.01734189160292987	0.0449002922821252	0.22909875421050188
Srrm4	0.34033562272194784	0.3839045556714631	0.9238534118388001	0.9671578239047111	0.4757457551452453	0.48673119181429214	0.6214366480783085
Srrt	0.2907772795145164	0.3436650056643042	0.7609289442115774	0.8858670220184445	0.35721637179544863	0.41616493011813116	0.6501815290118148
Srsf1	0.16003205554093275	0.21938361950833798	0.6298094591024075	0.8013898051869227	0.13769826986183775	0.22994296973008657	0.7271830582069081
Srsf10	0.274016834503664	0.32909559520791803	0.4514525155450765	0.6622429939859588	0.10940368065910655	0.1966336512800046	0.15418706217543496
Srsf11	0.4559813347581483	0.4693939593754696	0.04359615306459934	0.1225118164267304	0.008771149546178969	0.025190062837927234	0.04497439311677574
Srsf12	0.13888100685101967	0.1966043031108266	0.6941708322365816	0.8451846406396186	0.4267469162570764	0.46094499916259835	0.3715948446183536
Srsf2	0.007227725006279548	0.01707848501001526	0.5308026430589403	0.7263420052135954	0.1897842972085224	0.28422685745778864	0.384609148928981
Srsf3	0.1317809957042716	0.18851415721257772	0.3558001434467809	0.5766047313994589	0.16336711522792813	0.2576588382614627	0.384609148928981
Srsf4	0.24406689092641914	0.30259074214161286	0.42604795985949395	0.6413955997331666	0.3187219181525969	0.3909320410536108	0.05349958412693616
Srsf5	0.4136195550947036	0.4405019041813934	0.8454287141113797	0.9289283894608001	0.15739540406502672	0.251109990952979	0.757117382922349
Srsf6	0.3406418133676542	0.3842022478349037	0.1391981631436501	0.30150371367034207	0.017146313557861115	0.04450774213337247	0.3117515954415555
Srsf7	0.0183155114899569	0.03779189241736949	0.013461305394955552	0.04503493737288135	0.06006662986817157	0.12425436058227005	0.03285169530720922
Srsf9	9.818239576548968e-05	0.0003564613916658145	0.052357672781532395	0.1423565026598879	0.0031368191891609776	0.010349390988076908	0.004738074784165616
Srxn1	0.41277838247023435	0.4399886184951404	0.1767682295388493	0.35825271587408153	0.07578589470437691	0.1485549074231225	0.3071288962811655
Ss18	3.9069130714175865e-09	2.3675844889808862e-08	0.20336302041631937	0.39399264627645186	0.10656430157750352	0.19319585405327602	0.013588831500807782
Ss18l1	0.058393471240728044	0.09875298447462066	0.5636827360091605	0.7504027566567508	0.2511930213949529	0.3393845562303817	0.859287223753595
Ss18l2	0.48434971626003726	0.48974748422578734	0.9666998403347491	0.9834281688797495	0.3329057800129731	0.4005579246496959	0.3431542719380971
Ssb	0.040547444011150506	0.07322602356529004	0.0035719784417621203	0.01401193624933027	8.109070346851155e-05	0.0003560070803261401	0.01577385633325748
Ssbp1	0.0012074777720409594	0.0035193559453388936	0.352991918354142	0.5737432217405669	0.1382746670488899	0.2304997774953075	0.060135583859690124
Ssbp2	0.00567186891135118	0.01380150073561714	0.003898606875990608	0.01517777067057289	0.005114856991576877	0.0158408608282117	0.006853606301883709
Ssbp3	0.4981666866918454	0.4986246540238399	0.5800565899924124	0.7629496007161946	0.04399258432127673	0.09720030073600691	0.047538428014236495
Ssbp4	0.00040161212098737927	0.001304407415828747	0.001014490885311991	0.004422151327923577	0.0008635692030495301	0.003172896370709541	0.00532378716653604
Ssfa2	3.0186572931030722e-24	3.986499031686928e-23	0.029673095962647052	0.08886511837957776	0.023095038210379615	0.05714855540997723	0.042448557818238614
Ssh1	0.00047935879529345776	0.001525076894506686	0.615266102698418	0.7912903661011542	0.4901579432325336	0.4947036454314448	0.7773381163964362
Ssh2	0.06489481920167685	0.10759802594877013	0.052789765398503684	0.14313417574431034	0.0006237715676946642	0.002356336774032388	0.26263598797825166
Ssna1	0.3771651775594912	0.4125283597394189	0.7617962731293819	0.8864554898936959	0.14130343182536997	0.23365378475477563	0.09862314752483556
Ssr1	0.4069713273780591	0.4353140527210567	0.9669941741267583	0.9834281688797495	0.3803967188641537	0.4307763143591635	0.6707602856130924
Ssr2	0.12908381169646432	0.18582746730456312	0.2918166035091815	0.5056485579135428	0.024751753196772253	0.06046092608241868	0.06851135790590343
Ssr3	0.40888801621896703	0.43670910887270126	0.6621451157611757	0.8246517525856331	0.17037530458650507	0.2650044197178069	0.9795034613783538
Ssr4	0.06328388598724413	0.10544444801717484	0.2703662579222871	0.48012304483154966	0.11157741575902125	0.19916936759028905	0.18012765727319388
Ssrp1	0.09160116581179228	0.14162193496209413	0.4050424204424823	0.6209340860318967	0.12766656207854887	0.21824923967336016	0.01330271412500477
Sssca1	0.16998151379868703	0.2301573654433238	0.06567148317251871	0.16988248775277479	0.011393278814664898	0.03152859054077982	0.37125768932590675
Sst	0.0	0.0	1.0120022823934104e-296	1.5994532847053273e-294	0.0	0.0	0.0
Sstr3	0.03584921239126508	0.06623047364668298	0.22774705577533338	0.42589568693559005	0.0013234421363721438	0.004708935909335743	0.10420662066112633
Ssu72	0.005683305109712262	0.013815605747970841	0.00028224179021559025	0.001340614300689563	5.472737407696826e-08	3.265977701462923e-07	0.00031549109782931484
Ssx2ip	0.11655401215951533	0.1718636435390398	0.8009376384346318	0.9090094879570254	0.40349380300535065	0.4460051636378377	0.535487117886824
St13	0.17911924836662385	0.23968175812434073	0.24704394363787485	0.45119227430207226	0.25812515820739645	0.3453062696620175	0.015929501733396596
St18	1.1167485775436627e-104	5.312145296772015e-103	9.986837564297778e-52	2.8614333711273075e-50	0.0	0.0	3.95963259831538e-34
St3gal2	0.25019815749559937	0.3079241076738732	0.49103000600603175	0.6953183567706799	0.22583012907471178	0.3183584282553734	0.8221447427492786
St3gal3	0.002164758528302666	0.005959206306941435	0.038651105111959856	0.11116588758206475	0.027716026943475747	0.06658233587132112	0.007038495495172651
St3gal4	0.00016613604480623673	0.0005824569241704164	0.32358219065559457	0.5419213615166931	0.16758244180955295	0.2621945536546714	0.4147482509499883
St3gal5	3.9148645460503175e-06	1.7556868506520394e-05	4.036992993491136e-08	2.885375225617771e-07	0.0	0.0	1.2314924515652866e-10
St3gal6	2.9844275380826517e-18	3.1045016396679303e-17	0.026704989486736448	0.08111661251721342	0.009969233952654477	0.028201074913989963	0.06259954333751915
St5	0.009323591251510041	0.021316348733912013	0.8824160227095736	0.9467638899081477	0.2166485540384092	0.3096775219173793	0.0871928186220595
St6gal1	0.0003427799306085176	0.0011282836882878279	0.8220065919767233	0.9173035639198168	0.348912877561407	0.4111348349235482	0.11954844938490326
St6gal2	1.5023510195107523e-09	9.442936266956935e-09	5.229323114801876e-13	5.181206997163153e-12	2.7205682151532073e-11	1.998414388327307e-10	6.010370357207925e-09
St6galnac3	0.00025871042234421244	0.0008738722607897063	2.8717698165877693e-06	1.7576809764361995e-05	2.0823961444094152e-09	1.3741009979170276e-08	6.739714952365337e-05
St6galnac4	0.246833088678995	0.3049315980793586	0.0705925982799207	0.17981202769559215	0.23291101880776166	0.32428176659523394	0.3279398495506517
St6galnac5	6.767414356648419e-72	2.294598383418611e-70	4.091346365110875e-95	1.955663562522998e-93	0.0	0.0	4.344892379428535e-156
St6galnac6	0.013131343960068603	0.028499233547001606	0.08187271565129267	0.20172761897586547	0.10375067541920613	0.18970943616958402	0.43367107423402773
St7	0.019579990036327495	0.04007746482227344	0.052967309567328945	0.1433766690519543	0.035535909757038575	0.08224288609098276	0.11954844938490326
St7l	0.34707829993004635	0.38885191138404734	0.8183371343338147	0.915460539198267	0.4334020548053855	0.46459979597833634	0.5458482477683543
St8sia1	0.0037776876008870836	0.009713345788793633	0.6839662732412146	0.838607914521694	0.18780741826705705	0.2820421289806731	0.11872814191339677
St8sia3	0.05121353635061033	0.08853942178892567	0.026550041336806166	0.08084644346157975	0.004124536868717055	0.013152078352280645	0.01450970641257221
St8sia5	0.2802870386193613	0.33437502346936004	0.8991040441597918	0.9565252445662705	0.31342068203622675	0.38719229239447633	0.03603087278721021
